frequency_hz,amplitude
2.929700000000000273e+03,4.414716415918308427e-03
2.929800000000000182e+03,4.874635185923236434e-03
2.929900000000000091e+03,1.181896057716304987e-02
2.930000000000000000e+03,4.197490676457275513e-03
2.930100000000000364e+03,9.023114847538883307e-03
2.930200000000000273e+03,4.279021776423913050e-03
2.930300000000000182e+03,3.016931770858807382e-03
2.930400000000000091e+03,1.978486805991162487e-03
2.930500000000000000e+03,5.705853809173712723e-03
2.930600000000000364e+03,5.093335346492321863e-03
2.930700000000000273e+03,2.822124355510543820e-03
2.930800000000000182e+03,3.477098992953320342e-03
2.930900000000000091e+03,2.787911470932632422e-03
2.931000000000000000e+03,2.869397119623563319e-03
2.931100000000000364e+03,4.150464110991614747e-03
2.931200000000000273e+03,6.745925415769807310e-03
2.931300000000000182e+03,2.948344331708467863e-03
2.931400000000000091e+03,5.638055230849660024e-03
2.931500000000000000e+03,4.187011253295419393e-03
2.931600000000000364e+03,5.063654054218024066e-03
2.931700000000000273e+03,7.239504400112097872e-03
2.931800000000000182e+03,5.111603425718993197e-03
2.931900000000000091e+03,4.442719699648843557e-03
2.932000000000000000e+03,1.168669067166719887e-02
2.932100000000000364e+03,1.748185038630601946e-03
2.932200000000000273e+03,4.697735666648039481e-03
2.932300000000000182e+03,2.695200241715433719e-03
2.932400000000000091e+03,6.974020378196394386e-03
2.932500000000000000e+03,6.073548318176492759e-03
2.932600000000000364e+03,5.055935510493225933e-03
2.932700000000000273e+03,1.934921299275030359e-03
2.932800000000000182e+03,2.590206301693790455e-03
2.932900000000000091e+03,2.648667533449318955e-03
2.933000000000000000e+03,1.341493621309977234e-03
2.933100000000000364e+03,1.043933200650127083e-03
2.933200000000000273e+03,3.967008072804180385e-03
2.933300000000000182e+03,4.791131826864638080e-04
2.933400000000000091e+03,2.738863171091265522e-03
2.933500000000000000e+03,5.370891131283433810e-03
2.933600000000000364e+03,1.380693045869407776e-03
2.933700000000000273e+03,6.432089461420088111e-03
2.933800000000000182e+03,1.975537124303558198e-03
2.933900000000000091e+03,3.493359476387593136e-03
2.934000000000000000e+03,7.791735160132722340e-03
2.934100000000000364e+03,5.695206237903335453e-03
2.934200000000000273e+03,2.388422327459793944e-03
2.934300000000000182e+03,4.843666203986187260e-03
2.934400000000000091e+03,4.044222433495526896e-03
2.934500000000000000e+03,4.408927256776073479e-03
2.934600000000000364e+03,1.204365628837470240e-02
2.934700000000000273e+03,4.550104776104577434e-03
2.934800000000000182e+03,6.169176364227580561e-03
2.934900000000000091e+03,4.835417914550547112e-03
2.935000000000000000e+03,7.980829627745409521e-03
2.935100000000000364e+03,2.186777501057628106e-03
2.935200000000000273e+03,3.708520814265470460e-03
2.935300000000000182e+03,7.232034667832999003e-03
2.935400000000000091e+03,2.018231331201175531e-03
2.935500000000000000e+03,8.487044084774434879e-03
2.935600000000000364e+03,3.899199353967246033e-03
2.935700000000000273e+03,2.859782129885043642e-03
2.935800000000000182e+03,8.877976405499397178e-03
2.935900000000000091e+03,8.204900943858365811e-03
2.936000000000000000e+03,4.354469381398659751e-03
2.936100000000000364e+03,7.516986831967903231e-03
2.936200000000000273e+03,3.575446009422757199e-03
2.936300000000000182e+03,6.259944548784878576e-03
2.936400000000000091e+03,5.535649609845437295e-03
2.936500000000000000e+03,6.108622230267881335e-03
2.936600000000000364e+03,4.770340066909610315e-03
2.936700000000000273e+03,5.148688497382523412e-03
2.936800000000000182e+03,4.896265716185015278e-03
2.936900000000000091e+03,2.942558627911680616e-03
2.937000000000000000e+03,4.338908102895461943e-03
2.937100000000000364e+03,5.665181195921348625e-03
2.937200000000000273e+03,9.183679872638546640e-03
2.937300000000000182e+03,8.590628472598600338e-03
2.937400000000000091e+03,5.826539188373240988e-03
2.937500000000000000e+03,5.428463831814484171e-03
2.937600000000000364e+03,3.930199858452779887e-03
2.937700000000000273e+03,5.886915223630891092e-03
2.937800000000000182e+03,2.808540187174820776e-03
2.937900000000000091e+03,4.172156324993693197e-03
2.938000000000000000e+03,2.006079208659420927e-03
2.938100000000000364e+03,3.446937769061150878e-03
2.938200000000000273e+03,1.043604369428507159e-03
2.938300000000000182e+03,4.903823314589461115e-03
2.938400000000000091e+03,1.554647902375747839e-03
2.938500000000000000e+03,5.836858392386014630e-03
2.938600000000000364e+03,4.378113667595559012e-03
2.938700000000000273e+03,6.363432028702506980e-03
2.938800000000000182e+03,4.888897081365702925e-03
2.938900000000000091e+03,7.384940884892503450e-03
2.939000000000000000e+03,1.220023435322169138e-03
2.939100000000000364e+03,6.352292191728191317e-03
2.939200000000000273e+03,4.593303748224459790e-03
2.939300000000000182e+03,5.130569823108672121e-03
2.939400000000000091e+03,3.654031230701830328e-03
2.939500000000000000e+03,2.588282886209279914e-03
2.939600000000000364e+03,6.805719392743199078e-03
2.939700000000000273e+03,5.115291701777973515e-03
2.939800000000000182e+03,1.981952220753527803e-03
2.939900000000000091e+03,1.172315585625028885e-03
2.940000000000000000e+03,5.717379309595563459e-03
2.940100000000000364e+03,6.189790132776923706e-03
2.940200000000000273e+03,1.804548194432539733e-03
2.940300000000000182e+03,1.127242915837679436e-03
2.940400000000000091e+03,2.042166834395818704e-03
2.940500000000000000e+03,3.436986384488438431e-03
2.940600000000000364e+03,4.383066920650715952e-03
2.940700000000000273e+03,5.965223549603739656e-03
2.940800000000000182e+03,3.183912969099038544e-03
2.940900000000000091e+03,5.148140694390984651e-03
2.941000000000000000e+03,5.893465429698527269e-03
2.941100000000000364e+03,4.116682890956291363e-03
2.941200000000000273e+03,4.715166596820026361e-03
2.941300000000000182e+03,1.252365328728081506e-03
2.941400000000000091e+03,2.999044223755781020e-03
2.941500000000000000e+03,3.446025042123906056e-03
2.941600000000000364e+03,1.004777269266844686e-02
2.941700000000000273e+03,2.496198073510111446e-03
2.941800000000000182e+03,7.281829904221434786e-03
2.941900000000000091e+03,1.193940613554495293e-03
2.942000000000000000e+03,5.537636098857460706e-03
2.942100000000000364e+03,3.304458959100710011e-03
2.942200000000000273e+03,1.705854904732514847e-04
2.942300000000000182e+03,5.310553704348227287e-03
2.942400000000000091e+03,4.861090534039873290e-03
2.942500000000000000e+03,7.967538919710024856e-03
2.942600000000000364e+03,6.440223562406979622e-03
2.942700000000000273e+03,2.582294028990592214e-03
2.942800000000000182e+03,2.502869390699920347e-03
2.942900000000000091e+03,1.025914978273456679e-02
2.943000000000000000e+03,8.741373510483168088e-03
2.943100000000000364e+03,1.156107979618893567e-03
2.943200000000000273e+03,5.096602002982355238e-03
2.943300000000000182e+03,5.521602493129905420e-03
2.943400000000000091e+03,8.595462692254491471e-03
2.943500000000000000e+03,5.612980430782523421e-03
2.943600000000000364e+03,3.287827570328055726e-03
2.943700000000000273e+03,2.550925995268400141e-03
2.943800000000000182e+03,4.492229010947593019e-03
2.943900000000000091e+03,3.055574194590596378e-03
2.944000000000000000e+03,2.989483893220784907e-03
2.944100000000000364e+03,1.860185851421227885e-03
2.944200000000000273e+03,5.677716670518032777e-03
2.944300000000000182e+03,1.127469053814999372e-02
2.944400000000000091e+03,5.538124259556998462e-03
2.944500000000000000e+03,2.879145713494074641e-03
2.944600000000000364e+03,3.904351188293490958e-03
2.944700000000000273e+03,4.438490664198219658e-03
2.944800000000000182e+03,6.884722790196702580e-03
2.944900000000000091e+03,3.362630725077819967e-03
2.945000000000000000e+03,4.882078425361485383e-03
2.945100000000000364e+03,4.789768474737399369e-03
2.945200000000000273e+03,1.399853182693435415e-03
2.945300000000000182e+03,3.651987303522280862e-03
2.945400000000000091e+03,5.415454257360452495e-03
2.945500000000000000e+03,2.232935136581799384e-03
2.945600000000000364e+03,1.550264372862298311e-03
2.945700000000000273e+03,6.991026602992063410e-03
2.945800000000000182e+03,4.247666888443051535e-03
2.945900000000000091e+03,5.696781048862153626e-03
2.946000000000000000e+03,1.330715047793256875e-03
2.946100000000000364e+03,5.171259895954751461e-03
2.946200000000000273e+03,2.201095601111269836e-03
2.946300000000000182e+03,4.850815738119136633e-03
2.946400000000000091e+03,2.545094830007830176e-03
2.946500000000000000e+03,5.790762611033057998e-03
2.946600000000000364e+03,4.007762597871340760e-03
2.946700000000000273e+03,5.969741624218058082e-03
2.946800000000000182e+03,4.533272434867723945e-03
2.946900000000000091e+03,4.835998490405856430e-04
2.947000000000000000e+03,3.862307116825464820e-03
2.947100000000000364e+03,2.960611445856702289e-04
2.947200000000000273e+03,2.635084020884429380e-03
2.947300000000000182e+03,2.994242574161951748e-03
2.947400000000000091e+03,7.043160862773203273e-03
2.947500000000000000e+03,3.338246098486938665e-03
2.947600000000000364e+03,5.828246930505695533e-03
2.947700000000000273e+03,1.948875370064478713e-03
2.947800000000000182e+03,1.838171684408243609e-03
2.947900000000000091e+03,3.654396382512619529e-03
2.948000000000000000e+03,4.074260854113247697e-03
2.948100000000000364e+03,3.256790139779128235e-03
2.948200000000000273e+03,4.594835395189430897e-03
2.948300000000000182e+03,6.239480177174444760e-03
2.948400000000000091e+03,4.279455852786470497e-03
2.948500000000000000e+03,3.407162573430352285e-03
2.948600000000000364e+03,7.156299458096851765e-03
2.948700000000000273e+03,3.618129615587252490e-03
2.948800000000000182e+03,8.228507003145557955e-03
2.948900000000000091e+03,1.663911734690418000e-03
2.949000000000000000e+03,1.560526236273083794e-03
2.949100000000000364e+03,2.320118728309618263e-03
2.949200000000000273e+03,5.956574978861300246e-03
2.949300000000000182e+03,5.063818845857794709e-03
2.949400000000000091e+03,3.679762825300072256e-03
2.949500000000000000e+03,5.778438438609599485e-03
2.949600000000000364e+03,3.861266617160344881e-03
2.949700000000000273e+03,2.203136792838977700e-03
2.949800000000000182e+03,5.060598283117318137e-03
2.949900000000000091e+03,2.390331816095527841e-03
2.950000000000000000e+03,1.005894820425826466e-02
2.950100000000000364e+03,4.769647978108055610e-03
2.950200000000000273e+03,3.247520805914760542e-03
2.950300000000000182e+03,5.060982183187073477e-03
2.950400000000000091e+03,8.985959168151516976e-03
2.950500000000000000e+03,5.681271450107811156e-03
2.950600000000000364e+03,1.080392233871254942e-03
2.950700000000000273e+03,2.358121932731163054e-03
2.950800000000000182e+03,7.669049469586748874e-04
2.950900000000000091e+03,3.869647882604046636e-03
2.951000000000000000e+03,7.394398685179087022e-03
2.951100000000000364e+03,1.549375340965122860e-03
2.951200000000000273e+03,3.183336884167474196e-03
2.951300000000000182e+03,6.350743826851419638e-03
2.951400000000000091e+03,8.750717571496754305e-03
2.951500000000000000e+03,4.222576468529326901e-03
2.951600000000000364e+03,1.591317150689039667e-03
2.951700000000000273e+03,5.083960559810299026e-03
2.951800000000000182e+03,4.562386675011814545e-03
2.951900000000000091e+03,4.159364833950455163e-03
2.952000000000000000e+03,2.915120518036717900e-03
2.952100000000000364e+03,4.942780708764096809e-03
2.952200000000000273e+03,1.107797028342516043e-03
2.952300000000000182e+03,2.200274269784200515e-03
2.952400000000000091e+03,7.423280990133531571e-03
2.952500000000000000e+03,5.748090487078982153e-03
2.952600000000000364e+03,6.484917522496591764e-03
2.952700000000000273e+03,5.591546654486675982e-03
2.952800000000000182e+03,3.852441932005157797e-03
2.952900000000000091e+03,3.776529544327081930e-03
2.953000000000000000e+03,3.782521165328079846e-03
2.953100000000000364e+03,3.587477377640487398e-03
2.953200000000000273e+03,4.238820794510988164e-03
2.953300000000000182e+03,5.124637691266079563e-03
2.953400000000000091e+03,4.417896863978612761e-03
2.953500000000000000e+03,5.225779525164330266e-03
2.953600000000000364e+03,5.917341910488310187e-03
2.953700000000000273e+03,5.580783575593893479e-03
2.953800000000000182e+03,7.807867318351976310e-03
2.953900000000000091e+03,3.045856100610143478e-03
2.954000000000000000e+03,2.642093845127883346e-03
2.954100000000000364e+03,8.445487617521011542e-03
2.954200000000000273e+03,5.056823860633531675e-03
2.954300000000000182e+03,2.839023312681596741e-03
2.954400000000000091e+03,4.843529843583877295e-03
2.954500000000000000e+03,6.388903267902166193e-03
2.954600000000000364e+03,5.838223790126388819e-03
2.954700000000000273e+03,3.032554849906137027e-03
2.954800000000000182e+03,3.680305540255647545e-03
2.954900000000000091e+03,5.266052379545851578e-03
2.955000000000000000e+03,3.625991904674227308e-03
2.955100000000000364e+03,6.504537723426288831e-03
2.955200000000000273e+03,4.273889963331099252e-03
2.955300000000000182e+03,2.986762919370043647e-03
2.955400000000000091e+03,5.290789647416648672e-03
2.955500000000000000e+03,3.558682824209720950e-03
2.955600000000000364e+03,3.652147911593663521e-03
2.955700000000000273e+03,2.996827459650235927e-03
2.955800000000000182e+03,1.909759012181813957e-03
2.955900000000000091e+03,2.537330999278706624e-03
2.956000000000000000e+03,5.044409669497412936e-03
2.956100000000000364e+03,4.586729170937106810e-03
2.956200000000000273e+03,5.456079019778847794e-03
2.956300000000000182e+03,9.218704677965526692e-04
2.956400000000000091e+03,8.696525045701499965e-03
2.956500000000000000e+03,5.908807766290941586e-03
2.956600000000000364e+03,9.002324428304096099e-03
2.956700000000000273e+03,1.710966745843344947e-03
2.956800000000000182e+03,6.389959183790824317e-03
2.956900000000000091e+03,3.363381724896913252e-03
2.957000000000000000e+03,4.025692526107165631e-03
2.957100000000000364e+03,2.385235465761577616e-03
2.957200000000000273e+03,4.379726477352147845e-03
2.957300000000000182e+03,5.036344343429741133e-03
2.957400000000000091e+03,1.699347733942872763e-03
2.957500000000000000e+03,8.208082833576418403e-04
2.957600000000000364e+03,1.096697730329578187e-02
2.957700000000000273e+03,3.061374956673636096e-03
2.957800000000000182e+03,8.984386723161130392e-03
2.957900000000000091e+03,7.172314770949202428e-04
2.958000000000000000e+03,4.360205304314275845e-03
2.958100000000000364e+03,6.235044682621952369e-03
2.958200000000000273e+03,4.916791396052546878e-03
2.958300000000000182e+03,1.153924481065650084e-02
2.958400000000000091e+03,6.450688493852617215e-03
2.958500000000000000e+03,5.643006089433789257e-03
2.958600000000000364e+03,2.518432907617902845e-03
2.958700000000000273e+03,3.765560356155714990e-03
2.958800000000000182e+03,6.198281115708009943e-03
2.958900000000000091e+03,3.068562489812512104e-03
2.959000000000000000e+03,5.648733232808784803e-03
2.959100000000000364e+03,2.694884269351998859e-03
2.959200000000000273e+03,1.047375167930215435e-03
2.959300000000000182e+03,3.660847978691506802e-03
2.959400000000000091e+03,1.472159972800640183e-03
2.959500000000000000e+03,4.658295670238145163e-03
2.959600000000000364e+03,8.441778886765364739e-03
2.959700000000000273e+03,4.268647426606143186e-03
